name,parentId,description,id,ELC_STATUS_ID,RES_ID,SOURCE_DB,SOURCE_TABLE,WMT_AREA_ID,WMT_CATEGORY_ID,WMT_CONTRACTOR_ID,WMT_FUNC_CODE_ID,WMT_LOCATION_ID,WMT_PO_ID,WMT_SAFETYCRITICALELEMENT_ID,WMT_SYSTEM_ID,WMT_TAG_CREATED_DATE,WMT_TAG_CRITICALLINE,WMT_TAG_DESC,WMT_TAG_GLOBALID,WMT_TAG_HISTORYREQUIRED,WMT_TAG_ID,WMT_TAG_ID_ANCESTOR,WMT_TAG_ISACTIVE,WMT_TAG_ISOWNEDBYPROJECT,WMT_TAG_LOOP,WMT_TAG_MAINID,WMT_TAG_NAME,WMT_TAG_UPDATED_BY,WMT_TAG_UPDATED_DATE,WMT_TAG_STATUSCHGDATE,WMT_TAG_COMMENT,WMT_TAG_SUFFIX,WMT_SYSTEM_ACTIVE,WMT_SYSTEM_CODE,WMT_SYSTEM_DESC,WMT_SYSTEM_NAME,WMT_LOCATION_ACTIVE,WMT_LOCATION_CODE,WMT_LOCATION_EXTENDACTIVEWOP,WMT_LOCATION_EXTERNALOWNERSHIP,WMT_LOCATION_MAITIS,WMT_LOCATION_NAME,WMT_LOCATION_NOCOPIESDEFAULTIC,WMT_LOCATION_NOCOPIESWOPERMIT,WMT_LOCATION_OPERATIONHOURS,WMT_LOCATION_PROGVALUE,WMT_LOCATION_SIMULATETIMEFRAME,WMT_LOCATION_SJAMAXNOOFTASKS,WMT_LOCATION_USEPLOTALTITUDE,WMT_LOCATION_WORKSTART
23-PDT-92530,7372310232665628,VRD - PH 1STSTGCOMP SUCT STR,2612820682924773,1211,500778,workmate,wmate_dba.wmt_tag,1600,1116,1686,4507,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGCOMP SUCT STR,1000000000705481,Y,346175,681824,1,0,92530,681760,23-PDT-92530,8137,2017-01-26 08:31:57,,,,,,,,,,,,,,,,,,,,,
23-TE-96136-01,6191827428964450,VRD - PH 1STSTG MOTOR WINDINGS U,2626309234605208,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG MOTOR WINDINGS U,1000000000681034,Y,346439,346066,1,0,96136,681760,23-TE-96136-01,8137,2014-07-11 09:25:15,,Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,
23-LAHH-92523,6990527136674720,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER,2627408451288280,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-04-23 10:10:49,N,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER,1000000000285058,Y,696233,346284,1,0,,681760,23-LAHH-92523,1001,2015-10-09 11:56:25,,,,,,,,,,,,,,,,,,,,,
23-YE-96133-01,6191827428964450,VRD - PH 1STSTG MOTOR JOURN BRG NDE,2628468616643637,1211,531102,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE,1000000000718453,Y,346943,346066,1,0,96133,681760,23-YE-96133-01,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-62C,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,2629376469956128,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,6212,1004,,,4440,2009-06-26 15:36:37,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000707346,Y,346069,346066,1,0,9101,681760,23-KA-9101-M01-62C,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-XA-92543-07,7731540548147452,SOFT TAG VRD - PH 1STSTG CCC SIMPLEX MODE,2631275456032510,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-04-23 10:10:49,N,SOFT TAG VRD - PH 1STSTG CCC SIMPLEX MODE,1000000000284997,Y,696173,651738,1,0,,681760,23-XA-92543-07,1001,2015-10-09 11:56:28,,,,,,,,,,,,,,,,,,,,,
23-TI-92524,53231887945301,VRD - PH 1STSTGSUCTSCRUBBER,2632400961999455,1211,514786,workmate,wmate_dba.wmt_tag,1585,1116,1686,4565,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTSCRUBBER,1000000000682939,Y,346584,346867,1,0,92524,681760,23-TI-92524,8137,2017-01-17 10:35:14,2017-01-17 10:35:14,,,,,,,,,,,,,,,,,,,,
23-TW-96195,4965752723543746,VRD - PH 1STSTG LUBE OIL CLRA CM OUT,2649091103251320,1211,653973,workmate,wmate_dba.wmt_tag,1600,1116,1686,4584,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG LUBE OIL CLRA CM OUT,1000000000685301,Y,346662,345950,1,0,96195,681760,23-TW-96195,8137,2017-01-17 10:35:39,2017-01-17 10:35:39,,,,,,,,,,,,,,,,,,,,
23-TAHH-96104-03,8186329966526339,VRD - PH 1STSTG COMP THRUST BRG OUT : TEMPERATURE ALARM HIGH HIGH,2655606289598704,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTG COMP THRUST BRG OUT : TEMPERATURE ALARM HIGH HIGH,1000000000112474,Y,769939,346409,1,0,,681760,23-TAHH-96104-03,1001,2015-10-06 13:14:19,,,,,,,,,,,,,,,,,,,,,
23-HV-96173-02,7256682287528286,VRD - PH 1STSTGINNERLKGE PSV IN,2658052156426616,1211,444135,workmate,wmate_dba.wmt_tag,1600,1116,1686,4418,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGINNERLKGE PSV IN,1000000000716875,Y,346018,346249,1,0,96173,681760,23-HV-96173-02,8137,2017-06-26 12:42:56,2017-06-26 12:42:56,,,,,,,,,,,,,,,,,,,,
23-PALL-92536,6914191520599898,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,2672271222928208,1225,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,1000000000291811,Y,698643,346288,0,0,,681760,23-PALL-92536,1001,2015-10-09 11:56:29,2014-09-17 09:23:26,,,,,,,,,,,,,,,,,,,,
23-NE-96144-01,6231088176695610,VRD - PH 1STSTGCMP MTR PARTIAL DISCH,2675601176773657,1211,,workmate,wmate_dba.wmt_tag,1444,1116,1686,9283,1004,8309,,4440,2009-10-05 17:21:12,N,VRD - PH 1STSTGCMP MTR PARTIAL DISCH,1000000000723053,Y,364490,682996,1,0,96144,681760,23-NE-96144-01,1001,2015-10-08 08:48:05,,,,,,,,,,,,,,,,,,,,,
23-PDAH-96167,6980863755677411,VRD - PH 1STSTG COMPR BAL PISTON LEAK : PRESSURE DIFFERENTIAL ALARM HIGH,2678611383172251,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTG COMPR BAL PISTON LEAK : PRESSURE DIFFERENTIAL ALARM HIGH,1000000000291730,Y,698562,650747,1,0,,681760,23-PDAH-96167,1001,2015-10-06 12:28:32,,"TAG NUMBER CHANGED FROM: 23-FAH-96167, INSTRUMENT TYPE CHANGED FROM: 7500-FLOW ALARM HIGH FAH. (REF.:VRD-BP-VID-EQ-000501)",,,,,,,,,,,,,,,,,,,
23-FAH-96152,7969520025805252,VRD - PH 1STSTG PRI SEAL LEAK NDE : FLOW ALARM HIGH,2680569797548312,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTG PRI SEAL LEAK NDE : FLOW ALARM HIGH,1000000000291846,Y,698678,345869,1,0,,681760,23-FAH-96152,1001,2015-10-06 12:28:32,,,,,,,,,,,,,,,,,,,,,
23-GK-9111A,2499711953216311,VRD - 1ST STAGE COMPRESSOR ENCLOSURE VENT FAN A,2690233013667871,1225,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6262,1004,8309,1033,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE COMPRESSOR ENCLOSURE VENT FAN A,1000000000706273,Y,345943,682542,0,0,,681760,23-GK-9111A,8137,2017-04-05 08:33:51,2017-04-05 08:33:51,"Manufacturer: Woodcock and Wilson / Model: BFN-630/660 / Includes fan motor 23-GK-9107A, Capacity: 5 m3/sec (max), Size: 1103 mm L x 1194 mm W x 1265 mm H, Operating conditions: 425 Pa over pressure",A,,,,,,,,,,,,,,,,,,
23-YI-96120-01,5848006598793887,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG DE,2697126585129848,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:18:08,N,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG DE,1000000000251074,Y,683288,346941,1,0,,681760,23-YI-96120-01,1001,2015-10-09 11:56:31,2014-10-06 07:45:15,,,,,,,,,,,,,,,,,,,,
23-PDAH-96143,3736502293435209,VRD - PH 1STSTG COMPR ENCL AIRFILTER : PRESSURE DIFFERENTIAL ALARM HIGH,2698467948079726,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTG COMPR ENCL AIRFILTER : PRESSURE DIFFERENTIAL ALARM HIGH,1000000000285042,Y,696217,346189,1,0,,681760,23-PDAH-96143,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
23-PSV-92527,53231887945301,VRD - PH 1STSTGSUCTSCRUBBER,2704105892185250,1211,551534,workmate,wmate_dba.wmt_tag,1585,1253,1686,11520,1004,8309,1033,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTSCRUBBER,1000000000706538,Y,346233,346867,1,0,92527,681760,23-PSV-92527,1001,2016-11-10 18:02:03,,,,,,,,,,,,,,,,,,,,,
23-TE-96103-04,3047932288982463,VRD - PH 1STSTG COMP THRUST BRG IN,2704124596713641,1211,662266,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP THRUST BRG IN,1000000000684790,Y,346406,346064,1,0,96103,681760,23-TE-96103-04,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-LY-92521A,2069232457199305,VRD - PH 1STSTGSUCTSCRUBBER LEVEL,2707049143818298,1211,460554,workmate,wmate_dba.wmt_tag,1585,1116,1686,6212,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTSCRUBBER LEVEL,1000000000707948,Y,346133,346127,1,0,92521,681760,23-LY-92521A,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-ZAHH-96107-03,258344742769820,VRD - PH 1STSTGCOMP SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,2722421485987409,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTGCOMP SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,1000000000112531,Y,769996,347102,1,0,,681760,23-ZAHH-96107-03,2829,2016-06-06 08:54:01,2016-06-06 08:54:01,,,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-37,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,2724816984472973,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2012-10-17 12:20:30,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000232508,Y,675984,346066,1,0,9101,681760,23-KA-9101-M01-37,9802,2013-12-09 12:53:04,,,,,,,,,,,,,,,,,,,,,
23-TAH-96168,7080547672061222,VRD - PH 1STSTG COMP INNER SEAL : TEMPERATURE ALARM HIGH,2739446928026181,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTG COMP INNER SEAL : TEMPERATURE ALARM HIGH,1000000000291790,Y,698622,346634,1,0,,681760,23-TAH-96168,1001,2015-10-06 12:28:32,2014-12-15 13:36:36,,,,,,,,,,,,,,,,,,,,
23-PAH-96186,1305424889591533,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,2751471677520315,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2013-04-23 10:10:50,N,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,1000000000286504,Y,697682,345795,1,0,,681760,23-PAH-96186,1001,2015-10-09 11:56:25,,"ALARM PRIORITY SET TO: 3, TAG NUMBER CHANGED FROM: 23-PAH-96186-01. REF: VRD-CCR-000332",,,,,,,,,,,,,,,,,,,
23-PAHH-96156-02,1945536363805935,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH HIGH,2754262503376868,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:21,N,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH HIGH,1000000000112123,Y,769588,346322,1,0,,681760,23-PAHH-96156-02,1001,2015-10-06 13:14:14,,,,,,,,,,,,,,,,,,,,,
23-FS-92543-06,7738334214915176,VRD - PH 1STSTG PSD TO CCC ASC ESD,2760561064512106,1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4379,1004,,1060,4440,2012-05-09 17:17:02,N,VRD - PH 1STSTG PSD TO CCC ASC ESD,1000000000183388,Y,654159,682780,1,0,92543,681760,23-FS-92543-06,9802,2013-12-09 12:53:03,,Changed P&ID from PH-ME-P-0156-001 to *. (Ref: VRD-CCR-000505)Energised_Status added. (Ref. VRD-BP-VID-EQ-000366),,,,,,,,,,,,,,,,,,,
23-YT-96133-02,5237061878568075,VRD - PH 1STSTG MOTOR JOURN BRG NDE,2770649304694274,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4627,1004,8309,1060,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE,1000000000715805,Y,347006,346944,1,0,96133,681760,23-YT-96133-02,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
23-TI-96137-03,4108399535831079,SOFT TAG VRD - PH 1STSTG MOTORCOOLINGAIRHOT,2775411757029018,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:16:27,N,SOFT TAG VRD - PH 1STSTG MOTORCOOLINGAIRHOT,1000000000250959,Y,683176,346450,1,0,,681760,23-TI-96137-03,1001,2015-10-09 11:56:30,2014-10-06 07:45:14,,,,,,,,,,,,,,,,,,,,
23-HV-96189-03,7482803449361240,VRD - PH 1STSTGLUBEOIL PSV OUT,2778949585256486,1211,653974,workmate,wmate_dba.wmt_tag,1600,1116,1686,4418,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGLUBEOIL PSV OUT,1000000000716878,Y,346021,346250,1,0,96189,681760,23-HV-96189-03,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
48-ZSH-96966B,6778902765489857,VRD - PH STG1 COMPENCL AIR IN DAMPER,2780685839869079,1211,448303,workmate,wmate_dba.wmt_tag,1600,1116,1686,4643,1004,8309,1060,2491,2009-06-26 15:36:40,N,VRD - PH STG1 COMPENCL AIR IN DAMPER,1000000000711871,Y,352135,352071,1,0,96966B,681760,48-ZSH-96966B,4332,2015-08-14 14:36:38,,Update SCD_Sheet_No as per EQ-548.,,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-25,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,2792302374050999,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2012-10-17 12:20:27,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000228329,Y,671805,346066,1,0,9101,681760,23-KA-9101-M01-25,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-TAH-96111-01,3462793771804806,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : TEMPERATURE ALARM HIGH,2800336776540402,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : TEMPERATURE ALARM HIGH,1000000000284932,Y,696108,346411,1,0,,681760,23-TAH-96111-01,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
23-PDI-96143,3736502293435209,SOFT TAG VRD - PH 1STSTG COMPR ENCL AIRFILTER,2802944442214768,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:14:12,N,SOFT TAG VRD - PH 1STSTG COMPR ENCL AIRFILTER,1000000000250795,Y,683016,346189,1,0,,681760,23-PDI-96143,1001,2015-10-09 11:56:27,2014-10-06 07:45:11,,,,,,,,,,,,,,,,,,,,
23-HS-92521-05,8605687264688564,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,2812487737325556,1211,495400,workmate,wmate_dba.wmt_tag,1585,1116,1686,4414,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,1000000000706296,Y,345966,345656,1,0,92521,681760,23-HS-92521-05,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-LALL-92523-01,4017062866784412,VRD - PH 1STSTGSUCTSCRUBBER : LEVEL ALARM LOW LOW,2814164825095669,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTGSUCTSCRUBBER : LEVEL ALARM LOW LOW,1000000000112408,Y,769873,346105,1,0,,681760,23-LALL-92523-01,1001,2015-10-06 13:14:18,,,,,,,,,,,,,,,,,,,,,
23-PT-92512,2861239574637735,VRD - PH 1STSTGSUCTCOOL GAS IN,2814662602621825,1211,495056,workmate,wmate_dba.wmt_tag,1585,1116,1686,4525,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTCOOL GAS IN,1000000000681414,Y,346281,345949,1,0,92512,681760,23-PT-92512,9802,2013-12-09 12:53:00,,"Added Units barg (VRD-CCR-000505, 13.04.2012)Made a splitt loop ref. VID-EQ-000653, waiting for termination in CCC cabinet. New 815 card.",,,,,,,,,,,,,,,,,,,
23-PI-92537,1543828113500234,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,2831221735331903,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:14:39,N,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,1000000000250829,Y,683049,346289,1,0,,681760,23-PI-92537,1001,2015-10-09 11:56:28,2014-10-06 07:45:12,,,,,,,,,,,,,,,,,,,,
23-ESDV-92501A-PST,576308321452985,SOFT TAG VRD - PH 1STSTGSUCTCLR GAS IN,2853212781345885,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-04-23 10:10:49,N,SOFT TAG VRD - PH 1STSTGSUCTCLR GAS IN,1000000000284774,Y,695950,345654,1,0,,681760,23-ESDV-92501A-PST,1001,2015-10-09 11:56:26,,,,,,,,,,,,,,,,,,,,,
23-FT-96158,5062762658885662,VRD - PH 1STSTG COMP BUFFER GAS DE,2855085822082778,1211,656423,workmate,wmate_dba.wmt_tag,1600,1116,1686,4400,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP BUFFER GAS DE,1000000000708551,Y,345870,345627,1,0,96158,681760,23-FT-96158,9802,2013-12-09 12:53:01,,"Changed Units from kg/hr to kg/h (VRD-CCR-000505, 11.04.2012)Alarm Limit H changed from: 18 to: 23. (Ref: VRD-BP-VID-EQ-001164)",,,,,,,,,,,,,,,,,,,
23-FO-96109,2137557577165478,VRD - PH 1STSTG LUBE OIL DRAIN,2857416271821138,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG LUBE OIL DRAIN,1000000000706872,Y,345783,682544,1,0,96109,681760,23-FO-96109,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
23-HV-92526,4659382125938648,VRD - PH 1STSTGSUCTSCRB YSV OUTLET,2857439388366746,1211,530930,workmate,wmate_dba.wmt_tag,1585,1116,1686,4418,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTSCRB YSV OUTLET,1000000000717096,Y,345979,346986,1,0,92526,681760,23-HV-92526,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
23-VA-9110-M01-39,3047932288982463,VRD - PH 1ST STG COMP OIL MIST FAN,2858865081028768,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2013-03-01 13:40:17,N,VRD - PH 1ST STG COMP OIL MIST FAN,1000000000274449,Y,692579,346064,1,0,9110,681760,23-VA-9110-M01-39,8137,2015-01-13 15:10:29,,,,,,,,,,,,,,,,,,,,,
23-HA-9103,2513266419866445,VRD - 1ST STAGE SUCTION COOLER,2861239574637735,1211,531306,workmate,wmate_dba.wmt_tag,1585,1120,1686,4757,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE SUCTION COOLER,1000000000706279,Y,345949,346905,1,0,,681760,23-HA-9103,1001,2015-10-08 15:05:08,,"Load Distribution: 1 x 100%, Capacity: 231800 kg/hr Gas, Size: 1160 mm ID (shell) x 3000 mm (tube)  L, Operating conditions: Shell: 7 barg @ 20 to 35?C / Tube: 3.87 barg @ 49.5 to 40?C",,,,,,,,,,,,,,,,,,,
23-PDAH-92534,8571696650722129,VRD - PH 1STSTGCOMP SUCTION : PRESSURE DIFFERENTIAL ALARM HIGH,2867141277437968,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTGCOMP SUCTION : PRESSURE DIFFERENTIAL ALARM HIGH,1000000000285037,Y,696212,346176,1,0,,681760,23-PDAH-92534,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-35,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,2889538332718212,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2012-10-17 12:20:27,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000228993,Y,672469,346066,1,0,9101,681760,23-KA-9101-M01-35,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-YAH-96120-02,7414063256466454,VRD - PH 1STSTGGEAR 2 JOURNBRG DE : VIBRATION ALARM HIGH,2898277684831338,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTGGEAR 2 JOURNBRG DE : VIBRATION ALARM HIGH,1000000000292046,Y,698878,347002,1,0,,681760,23-YAH-96120-02,1001,2015-10-06 12:28:32,,ALARM PRIORITY CHANGED FROM 3 TO 2 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,
23-TAHH-96147-01,7605604961055134,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM HIGH HIGH,2901122872448740,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM HIGH HIGH,1000000000285138,Y,696313,346593,1,0,,681760,23-TAHH-96147-01,1001,2015-10-06 12:28:30,,,,,,,,,,,,,,,,,,,,,
23-PSV-96195,4965752723543746,VRD - LOS COOLER A RELIEF VALVE,2940880482538614,1225,553847,workmate,wmate_dba.wmt_tag,1600,1116,1327,4524,1004,,1033,4440,2009-06-26 15:36:37,N,VRD - LOS COOLER A RELIEF VALVE,1000000000683754,Y,346254,345950,0,0,23-PSV,681760,23-PSV-96195,1001,2015-10-08 10:03:50,2013-01-02 09:08:50,,,,,,,,,,,,,,,,,,,,
23-YI-96117-01,3257705896277160,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG DE,2946625692576153,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:17:58,N,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG DE,1000000000251068,Y,683282,346935,1,0,,681760,23-YI-96117-01,1001,2015-10-09 11:56:31,2014-10-06 07:45:15,,,,,,,,,,,,,,,,,,,,
23-TAH-96111-03,6508324614439791,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : TEMPERATURE ALARM HIGH,2980533704527658,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : TEMPERATURE ALARM HIGH,1000000000284933,Y,696109,346413,1,0,,681760,23-TAH-96111-03,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
23-YAH-96133-01,2363981087426894,VRD - PH 1STSTG MOTOR JOURN BRG NDE : VIBRATION ALARM HIGH,2983659386567623,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE : VIBRATION ALARM HIGH,1000000000292047,Y,698879,347005,1,0,,681760,23-YAH-96133-01,1001,2015-10-06 12:28:32,,ALARM PRIORITY CHANGED FROM 3 TO 2 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,
23-ZI-96142B,7666352507852026,SOFT TAG VRD - PH 1STSTG COMPR ENCL DOOR B,2984339622249444,1211,,workmate,wmate_dba.wmt_tag,1444,1152,1686,11275,1004,,,4440,2012-12-13 14:18:54,N,SOFT TAG VRD - PH 1STSTG COMPR ENCL DOOR B,1000000000251130,Y,683343,347087,1,0,,681760,23-ZI-96142B,1001,2015-10-09 11:56:30,2014-10-06 07:45:16,,,,,,,,,,,,,,,,,,,,
23-GK-9107B-M01-14,5797707052628263,VRD - PH 1ST STG COMP ENCL CLGUNIT B,2985037233894943,1211,,workmate,wmate_dba.wmt_tag,1600,1114,1686,6178,1004,,,4440,2012-05-09 17:16:58,N,VRD - PH 1ST STG COMP ENCL CLGUNIT B,1000000000179452,Y,650223,345928,1,0,,681760,23-GK-9107B-M01-14,1001,2015-10-09 11:56:29,,SCD_Sheet_No (EQ-548),,,,,,,,,,,,,,,,,,,
23-GO-9115,2499711953216311,VRD - 1ST STAGE COMPPRESSOR ENCLOSURE OUTLET AIR FIRE DAMPER,3019092566968936,1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6265,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE COMPPRESSOR ENCLOSURE OUTLET AIR FIRE DAMPER,1000000000705445,Y,345911,682542,1,0,,681760,23-GO-9115,4332,2017-05-22 10:33:55,,"Manufacturer: Flamgard / Model: SD02, Capacity: 2.8 m3/sec, Size: 1000 mm L x 1000 mm H x 300 mm D, Operating conditions: atm @ amb",,,,,,,,,,,,,,,,,,,
23-TI-96111-01,3462793771804806,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG DE,3024509723809956,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:16:10,N,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG DE,1000000000250934,Y,683152,346411,1,0,,681760,23-TI-96111-01,1001,2015-10-09 11:56:30,2014-10-06 07:45:13,,,,,,,,,,,,,,,,,,,,
