"G01673"," C007A","202301","31","O","000001137","000000448","000000686","177244021600","09","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","19830531","",""
"G01673"," C013","202301","00","G","000000000","000000000","000000000","177244022401","13","MP  296","02451","GOM SHELF LLC","MP144","000000000","D62","19980331","",""
"G01673"," C013D","202301","00","O","000000000","000000000","000000000","177244022401","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","D02","19830131","",""
"G01673"," C014","202301","00","U","000000000","000000000","000000000","177244030702","14","MP  296","02451","GOM SHELF LLC","MP144","000000000","X01","","",""
"G01673"," C015","202301","00","O","000000000","000000000","000000000","177244031300","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","D01","19841231","",""
"G01673"," C015D","202301","00","O","000000000","000000000","000000000","177244031300","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","D02","19841231","",""
"G01673"," C018","202301","31","O","000001390","000000316","000001780","177244089101","09","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","20021008","",""
"G01673"," C019","202301","31","O","000001977","000000612","000001749","177244089400","09","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","20021209","",""
"G01901"," A003A","202301","25","O","000000355","000000050","000002299","177232001700","09","SP   64","02451","GOM SHELF LLC","SP065","000000000","S01","19790228","891012333","0"
"G01901"," A013","202301","00","O","000000000","000000000","000000000","177232004800","12","SP   64","02451","GOM SHELF LLC","SP065","000000000","S02","19910731","891012332","0"
"G01901"," B014","202301","18","O","000000189","000000171","000001029","177254002601","09","SP   64","02451","GOM SHELF LLC","SP065","000000000","S01","20000806","",""
"G01901"," B021","202301","00","O","000000000","000000000","000000000","177254003300","12","SP   64","02451","GOM SHELF LLC","SP065","000000000","S01","19810731","891012332","0"
"G01901"," B023","202301","18","O","000000396","000000177","000003310","177254003600","09","SP   64","02451","GOM SHELF LLC","SP065","000000000","S01","19851231","891012332","0"
"G01901"," B034","202301","00","O","000000000","000000000","000000000","177254005100","12","SP   64","02451","GOM SHELF LLC","SP065","000000000","S02","19920831","891012332","0"
"G01901"," C001","202301","00","U","000000000","000000000","000000000","177254039900","14","SP   64","02451","GOM SHELF LLC","SP065","000000000","X01","","",""
"G01966"," A015","202301","25","O","000003854","000000126","000000235","177232005300","09","MP  152","02451","GOM SHELF LLC","SP065","000000000","S02","19920731","891012327","0"
"G01966"," A020B","202301","25","O","000000198","000000372","000001916","177232006200","09","MP  152","02451","GOM SHELF LLC","SP065","000000000","S03","19901130","",""
"G01966"," B004A","202301","00","O","000000000","000000000","000000000","177254000900","12","MP  152","02451","GOM SHELF LLC","SP065","000000000","D03","19810731","",""
"G01966"," B004D","202301","00","O","000000000","000000000","000000000","177254000900","12","MP  152","02451","GOM SHELF LLC","SP065","000000000","D02","19810630","891012327","0"
"G01966"," B012","202301","18","O","000001025","000000094","000010413","177254002700","09","MP  152","02451","GOM SHELF LLC","SP065","000000000","S03","19860331","",""
"G01966"," B015D","202301","00","O","000000000","000000000","000000000","177254002300","12","MP  152","02451","GOM SHELF LLC","SP065","000000000","S02","19870930","891012327","0"
"G01966"," B020","202301","00","O","000000000","000000000","000000000","177254002802","12","MP  152","02451","GOM SHELF LLC","SP065","000000000","S01","19870731","891012327","0"
"G01966"," B022A","202301","00","O","000000000","000000000","000000000","177254003500","12","MP  152","02451","GOM SHELF LLC","SP065","000000000","S03","19860430","",""
